NAME,STATE,ANNUAL
Louveira,SÃO PAULO,4868
Jarinu,SÃO PAULO,4823
Atibaia,SÃO PAULO,4782
Bom Jesus dos Perdões,SÃO PAULO,4751
Piracaia,SÃO PAULO,4712
Caçapava,SÃO PAULO,4615
Lagoinha,SÃO PAULO,4678
Cunha,SÃO PAULO,4772
Ourinhos,SÃO PAULO,4924
Chavantes,SÃO PAULO,4926
Canitar,SÃO PAULO,4926
Bernardino de Campos,SÃO PAULO,4916
Manduri,SÃO PAULO,4882
Cerqueira César,SÃO PAULO,4869
Conchas,SÃO PAULO,4895
Capivari,SÃO PAULO,4891
Rafard,SÃO PAULO,4891
Elias Fausto,SÃO PAULO,4914
Vinhedo,SÃO PAULO,4881
Valinhos,SÃO PAULO,4881
Itatiba,SÃO PAULO,4877
Bragança Paulista,SÃO PAULO,4807
Monteiro Lobato,SÃO PAULO,4438
Tremembé,SÃO PAULO,4640
Taubaté,SÃO PAULO,4640
Florínia,SÃO PAULO,4988
Salto Grande,SÃO PAULO,4924
Santa Cruz do Rio Pardo,SÃO PAULO,4925
Óleo,SÃO PAULO,4891
Águas de Santa Bárbara,SÃO PAULO,4893
Iaras,SÃO PAULO,4879
Botucatu,SÃO PAULO,4893
Mombuca,SÃO PAULO,4900
Monte Mor,SÃO PAULO,4930
Hortolândia,SÃO PAULO,4933
Campinas,SÃO PAULO,4902
Morungaba,SÃO PAULO,4864
Vargem,SÃO PAULO,4822
Joanópolis,SÃO PAULO,4718
Pindamonhangaba,SÃO PAULO,4592
Roseira,SÃO PAULO,4682
Pedrinhas Paulista,SÃO PAULO,4967
Palmital,SÃO PAULO,4934
Ibirarema,SÃO PAULO,4927
Ribeirão do Sul,SÃO PAULO,4923
Pratânia,SÃO PAULO,4919
Anhembi,SÃO PAULO,4941
Rio das Pedras,SÃO PAULO,4912
Saltinho,SÃO PAULO,4912
Santa Bárbara d'Oeste,SÃO PAULO,4923
Sumaré,SÃO PAULO,4929
Nova Odessa,SÃO PAULO,4929
Paulínia,SÃO PAULO,4936
Tuiuti,SÃO PAULO,4878
Pinhalzinho,SÃO PAULO,4856
Pedra Bela,SÃO PAULO,4816
Santo Antônio do Pinhal,SÃO PAULO,4693
Aparecida,SÃO PAULO,4628
Potim,SÃO PAULO,4628
Guaratinguetá,SÃO PAULO,4735
Iepê,SÃO PAULO,4995
Cruzália,SÃO PAULO,4967
Tarumã,SÃO PAULO,4971
Assis,SÃO PAULO,4958
Cândido Mota,SÃO PAULO,4943
São Pedro do Turvo,SÃO PAULO,4940
Espírito Santo do Turvo,SÃO PAULO,4933
Areiópolis,SÃO PAULO,4968
São Manuel,SÃO PAULO,4981
Piracicaba,SÃO PAULO,4900
Americana,SÃO PAULO,4913
Jaguariúna,SÃO PAULO,4955
Pedreira,SÃO PAULO,4954
Amparo,SÃO PAULO,4924
Monte Alegre do Sul,SÃO PAULO,4878
São Bento do Sapucaí,SÃO PAULO,4725
Campos do Jordão,SÃO PAULO,4565
Lorena,SÃO PAULO,4605
Cachoeira Paulista,SÃO PAULO,4698
Canas,SÃO PAULO,4698
Silveiras,SÃO PAULO,4835
Arapeí,SÃO PAULO,4591
Bananal,SÃO PAULO,4622
Rosana,SÃO PAULO,5025
Euclides da Cunha Paulista,SÃO PAULO,5012
Nantes,SÃO PAULO,4991
Maracaí,SÃO PAULO,4981
Platina,SÃO PAULO,4968
Campos Novos Paulista,SÃO PAULO,4962
Paulistânia,SÃO PAULO,4940
Borebi,SÃO PAULO,4931
Lençóis Paulista,SÃO PAULO,4941
Santa Maria da Serra,SÃO PAULO,4876
Águas de São Pedro,SÃO PAULO,4824
Iracemápolis,SÃO PAULO,4904
Limeira,SÃO PAULO,4903
Artur Nogueira,SÃO PAULO,4948
Cosmópolis,SÃO PAULO,4948
Holambra,SÃO PAULO,4955
Santo Antônio de Posse,SÃO PAULO,4960
Serra Negra,SÃO PAULO,4956
Socorro,SÃO PAULO,4919
Piquete,SÃO PAULO,4465
Lavrinhas,SÃO PAULO,4681
Cruzeiro,SÃO PAULO,4681
Areias,SÃO PAULO,4704
São José do Barreiro,SÃO PAULO,4667
Teodoro Sampaio,SÃO PAULO,5025
Sandovalina,SÃO PAULO,5050
Estrela do Norte,SÃO PAULO,5046
Ubirajara,SÃO PAULO,4952
Cabrália Paulista,SÃO PAULO,4949
Agudos,SÃO PAULO,4929
Macatuba,SÃO PAULO,5005
Igaraçu do Tietê,SÃO PAULO,5009
Barra Bonita,SÃO PAULO,5009
São Pedro,SÃO PAULO,4838
Charqueada,SÃO PAULO,4845
Santa Gertrudes,SÃO PAULO,4899
Cordeirópolis,SÃO PAULO,4899
Engenheiro Coelho,SÃO PAULO,4956
Águas de Lindóia,SÃO PAULO,4931
Lindóia,SÃO PAULO,4931
Queluz,SÃO PAULO,4394
Narandiba,SÃO PAULO,5063
Taciba,SÃO PAULO,5044
Paraguaçu Paulista,SÃO PAULO,5005
Echaporã,SÃO PAULO,5014
Ocauçu,SÃO PAULO,4996
Lupércio,SÃO PAULO,4987
Alvinlândia,SÃO PAULO,4964
Fernão,SÃO PAULO,4957
Lucianópolis,SÃO PAULO,4957
Duartina,SÃO PAULO,4963
Piratininga,SÃO PAULO,4979
Pederneiras,SÃO PAULO,5008
Mineiros do Tietê,SÃO PAULO,4980
Dois Córregos,SÃO PAULO,4950
Torrinha,SÃO PAULO,4925
Ipeúna,SÃO PAULO,4886
Rio Claro,SÃO PAULO,4902
Araras,SÃO PAULO,4941
Mogi Guaçu,SÃO PAULO,4968
Mogi Mirim,SÃO PAULO,4968
Itapira,SÃO PAULO,4970
Mirante do Paranapanema,SÃO PAULO,5081
Tarabai,SÃO PAULO,5093
Pirapozinho,SÃO PAULO,5098
Anhumas,SÃO PAULO,5090
Borá,SÃO PAULO,5019
Lutécia,SÃO PAULO,5025
Oscar Bressane,SÃO PAULO,5027
Gália,SÃO PAULO,4979
Bauru,SÃO PAULO,4995
Jaú,SÃO PAULO,5014
Brotas,SÃO PAULO,4955
Itirapina,SÃO PAULO,4888
Conchal,SÃO PAULO,4977
Estiva Gerbi,SÃO PAULO,4982
Regente Feijó,SÃO PAULO,5092
Indiana,SÃO PAULO,5095
Rancharia,SÃO PAULO,5050
João Ramalho,SÃO PAULO,5041
Quatá,SÃO PAULO,5029
Oriente,SÃO PAULO,5018
Marília,SÃO PAULO,5007
Vera Cruz,SÃO PAULO,5021
Garça,SÃO PAULO,5009
Avaí,SÃO PAULO,4986
Boracéia,SÃO PAULO,5021
Itapuí,SÃO PAULO,5021
Corumbataí,SÃO PAULO,4893
Leme,SÃO PAULO,4974
Espírito Santo do Pinhal,SÃO PAULO,4909
Marabá Paulista,SÃO PAULO,5094
Álvares Machado,SÃO PAULO,5119
Presidente Prudente,SÃO PAULO,5110
Martinópolis,SÃO PAULO,5107
Quintana,SÃO PAULO,5035
Pompéia,SÃO PAULO,5032
Álvaro de Carvalho,SÃO PAULO,5036
Presidente Alves,SÃO PAULO,5017
Bariri,SÃO PAULO,5053
Bocaina,SÃO PAULO,5002
Dourado,SÃO PAULO,5010
Ribeirão Bonito,SÃO PAULO,4982
Analândia,SÃO PAULO,4938
Santa Cruz da Conceição,SÃO PAULO,4987
Aguaí,SÃO PAULO,5001
Santo Antônio do Jardim,SÃO PAULO,4859
Santo Anastácio,SÃO PAULO,5109
Presidente Bernardes,SÃO PAULO,5125
Alfredo Marcondes,SÃO PAULO,5144
Caiabu,SÃO PAULO,5132
Herculândia,SÃO PAULO,5051
Júlio Mesquita,SÃO PAULO,5027
Pirajuí,SÃO PAULO,5022
Arealva,SÃO PAULO,5080
Itaju,SÃO PAULO,5068
Boa Esperança do Sul,SÃO PAULO,5005
Trabiju,SÃO PAULO,5005
Ibaté,SÃO PAULO,4969
São Carlos,SÃO PAULO,4971
Pirassununga,SÃO PAULO,5010
São João da Boa Vista,SÃO PAULO,4933
Presidente Venceslau,SÃO PAULO,5120
Piquerobi,SÃO PAULO,5113
Pracinha,SÃO PAULO,5111
Sagres,SÃO PAULO,5101
Bastos,SÃO PAULO,5075
Iacri,SÃO PAULO,5073
Tupã,SÃO PAULO,5080
Guaimbê,SÃO PAULO,5049
Guarantã,SÃO PAULO,5038
Balbinos,SÃO PAULO,5071
Reginópolis,SÃO PAULO,5078
Iacanga,SÃO PAULO,5095
Descalvado,SÃO PAULO,5007
Águas da Prata,SÃO PAULO,4893
Presidente Epitácio,SÃO PAULO,5150
Caiuá,SÃO PAULO,5134
Ribeirão dos Índios,SÃO PAULO,5117
Emilianópolis,SÃO PAULO,5099
Santo Expedito,SÃO PAULO,5101
Mariápolis,SÃO PAULO,5118
Inúbia Paulista,SÃO PAULO,5105
Osvaldo Cruz,SÃO PAULO,5094
Parapuã,SÃO PAULO,5088
Arco-Íris,SÃO PAULO,5088
Queiroz,SÃO PAULO,5080
Getulina,SÃO PAULO,5058
Cafelândia,SÃO PAULO,5057
Uru,SÃO PAULO,5116
Ibitinga,SÃO PAULO,5056
Nova Europa,SÃO PAULO,5032
Gavião Peixoto,SÃO PAULO,5020
Araraquara,SÃO PAULO,5009
Porto Ferreira,SÃO PAULO,5026
Santa Cruz das Palmeiras,SÃO PAULO,5001
Casa Branca,SÃO PAULO,5025
Vargem Grande do Sul,SÃO PAULO,5006
Flora Rica,SÃO PAULO,5103
Lucélia,SÃO PAULO,5125
Adamantina,SÃO PAULO,5125
Rinópolis,SÃO PAULO,5084
Luiziânia,SÃO PAULO,5093
Lins,SÃO PAULO,5078
Pongaí,SÃO PAULO,5138
Tabatinga,SÃO PAULO,5061
Américo Brasiliense,SÃO PAULO,5027
Santa Lúcia,SÃO PAULO,5016
Santa Rita do Passa Quatro,SÃO PAULO,5016
Tambaú,SÃO PAULO,5008
Itobi,SÃO PAULO,5068
São Sebastião da Grama,SÃO PAULO,5049
Divinolândia,SÃO PAULO,5002
Irapuru,SÃO PAULO,5110
Pacaembu,SÃO PAULO,5121
Flórida Paulista,SÃO PAULO,5125
Salmourão,SÃO PAULO,5080
Santópolis do Aguapeí,SÃO PAULO,5101
Piacatu,SÃO PAULO,5101
Clementina,SÃO PAULO,5101
Alto Alegre,SÃO PAULO,5097
Guaiçara,SÃO PAULO,5115
Borborema,SÃO PAULO,5081
Itápolis,SÃO PAULO,5064
Matão,SÃO PAULO,5053
Rincão,SÃO PAULO,5051
Luís Antônio,SÃO PAULO,5013
São José do Rio Pardo,SÃO PAULO,5060
Ouro Verde,SÃO PAULO,5118
Dracena,SÃO PAULO,5120
Junqueirópolis,SÃO PAULO,5118
Gabriel Monteiro,SÃO PAULO,5121
Braúna,SÃO PAULO,5118
Avanhandava,SÃO PAULO,5114
Promissão,SÃO PAULO,5126
Sabino,SÃO PAULO,5150
Novo Horizonte,SÃO PAULO,5107
Santa Ernestina,SÃO PAULO,5064
Dobrada,SÃO PAULO,5064
Motuca,SÃO PAULO,5049
Guatapará,SÃO PAULO,5061
São Simão,SÃO PAULO,5021
Santa Rosa de Viterbo,SÃO PAULO,5050
Mococa,SÃO PAULO,5032
Tapiratiba,SÃO PAULO,4989
Caconde,SÃO PAULO,4930
Panorama,SÃO PAULO,5117
Santa Mercedes,SÃO PAULO,5136
Tupi Paulista,SÃO PAULO,5130
Bilac,SÃO PAULO,5128
Coroados,SÃO PAULO,5137
Glicério,SÃO PAULO,5137
Penápolis,SÃO PAULO,5149
Taquaritinga,SÃO PAULO,5098
Guariba,SÃO PAULO,5078
Pradópolis,SÃO PAULO,5059
Paulicéia,SÃO PAULO,5107
Nova Guataporanga,SÃO PAULO,5144
São João do Pau d'Alho,SÃO PAULO,5144
Monte Castelo,SÃO PAULO,5132
Bento de Abreu,SÃO PAULO,5129
Rubiácea,SÃO PAULO,5123
Guararapes,SÃO PAULO,5139
Birigui,SÃO PAULO,5144
Barbosa,SÃO PAULO,5137
Irapuã,SÃO PAULO,5122
Sales,SÃO PAULO,5122
Marapoama,SÃO PAULO,5111
Itajobi,SÃO PAULO,5103
Fernando Prestes,SÃO PAULO,5121
Cândido Rodrigues,SÃO PAULO,5121
Monte Alto,SÃO PAULO,5100
Jaboticabal,SÃO PAULO,5099
Cravinhos,SÃO PAULO,5041
Serra Azul,SÃO PAULO,5056
Santa Cruz da Esperança,SÃO PAULO,5058
Cajuru,SÃO PAULO,5031
Cássia dos Coqueiros,SÃO PAULO,4954
Lavínia,SÃO PAULO,5134
Valparaíso,SÃO PAULO,5141
Araçatuba,SÃO PAULO,5159
Brejo Alegre,SÃO PAULO,5117
Ubarana,SÃO PAULO,5119
Adolfo,SÃO PAULO,5115
Mendonça,SÃO PAULO,5113
Urupês,SÃO PAULO,5126
Elisiário,SÃO PAULO,5116
Pindorama,SÃO PAULO,5089
Santa Adélia,SÃO PAULO,5109
Ariranha,SÃO PAULO,5119
Vista Alegre do Alto,SÃO PAULO,5131
Barrinha,SÃO PAULO,5106
Dumont,SÃO PAULO,5098
Ribeirão Preto,SÃO PAULO,5078
Serrana,SÃO PAULO,5051
Nova Independência,SÃO PAULO,5143
Mirandópolis,SÃO PAULO,5153
Buritama,SÃO PAULO,5109
Zacarias,SÃO PAULO,5129
José Bonifácio,SÃO PAULO,5125
Ibirá,SÃO PAULO,5130
Catiguá,SÃO PAULO,5107
Catanduva,SÃO PAULO,5110
Palmares Paulista,SÃO PAULO,5128
Pirangi,SÃO PAULO,5132
Taiaçu,SÃO PAULO,5134
Taquaral,SÃO PAULO,5133
Taiúva,SÃO PAULO,5133
Sertãozinho,SÃO PAULO,5123
Santo Antônio da Alegria,SÃO PAULO,5012
Guaraçaí,SÃO PAULO,5160
Murutinga do Sul,SÃO PAULO,5160
Lourdes,SÃO PAULO,5135
Planalto,SÃO PAULO,5141
Nova Aliança,SÃO PAULO,5127
Potirendaba,SÃO PAULO,5122
Uchoa,SÃO PAULO,5123
Tabapuã,SÃO PAULO,5130
Novais,SÃO PAULO,5131
Embaúba,SÃO PAULO,5132
Paraíso,SÃO PAULO,5132
Pitangueiras,SÃO PAULO,5142
Pontal,SÃO PAULO,5158
Jardinópolis,SÃO PAULO,5094
Brodowski,SÃO PAULO,5050
Altinópolis,SÃO PAULO,5034
Castilho,SÃO PAULO,5169
Andradina,SÃO PAULO,5172
Santo Antônio do Aracanguá,SÃO PAULO,5149
Nova Luzitânia,SÃO PAULO,5147
Turiúba,SÃO PAULO,5153
União Paulista,SÃO PAULO,5144
Nipoã,SÃO PAULO,5147
Jaci,SÃO PAULO,5141
Bady Bassitt,SÃO PAULO,5121
Cedral,SÃO PAULO,5134
Cajobi,SÃO PAULO,5146
Monte Azul Paulista,SÃO PAULO,5156
Bebedouro,SÃO PAULO,5136
Viradouro,SÃO PAULO,5163
Batatais,SÃO PAULO,5073
Nova Castilho,SÃO PAULO,5165
Gastão Vidigal,SÃO PAULO,5161
Monções,SÃO PAULO,5149
Macaubal,SÃO PAULO,5151
Poloni,SÃO PAULO,5149
Monte Aprazível,SÃO PAULO,5157
Neves Paulista,SÃO PAULO,5153
Mirassol,SÃO PAULO,5145
São José do Rio Preto,SÃO PAULO,5132
Guapiaçu,SÃO PAULO,5144
Severínia,SÃO PAULO,5161
Terra Roxa,SÃO PAULO,5172
Sales Oliveira,SÃO PAULO,5099
Sud Mennucci,SÃO PAULO,5155
Auriflama,SÃO PAULO,5186
Floreal,SÃO PAULO,5158
Nhandeara,SÃO PAULO,5142
Sebastianópolis do Sul,SÃO PAULO,5152
Bálsamo,SÃO PAULO,5152
Ipiguá,SÃO PAULO,5149
Olímpia,SÃO PAULO,5161
Colina,SÃO PAULO,5169
Jaborandi,SÃO PAULO,5172
Morro Agudo,SÃO PAULO,5145
Orlândia,SÃO PAULO,5110
Nuporanga,SÃO PAULO,5118
Itapura,SÃO PAULO,5141
Pereira Barreto,SÃO PAULO,5164
Guzolândia,SÃO PAULO,5186
General Salgado,SÃO PAULO,5177
Magda,SÃO PAULO,5160
Tanabi,SÃO PAULO,5155
Mirassolândia,SÃO PAULO,5156
Onda Verde,SÃO PAULO,5150
Barretos,SÃO PAULO,5175
São Joaquim da Barra,SÃO PAULO,5147
São José da Bela Vista,SÃO PAULO,5109
Restinga,SÃO PAULO,5068
Itirapuã,SÃO PAULO,5066
Patrocínio Paulista,SÃO PAULO,5066
Suzanápolis,SÃO PAULO,5194
Dirce Reis,SÃO PAULO,5189
São João de Iracema,SÃO PAULO,5171
Cosmorama,SÃO PAULO,5173
Nova Granada,SÃO PAULO,5159
Altair,SÃO PAULO,5178
Guaraci,SÃO PAULO,5200
Ribeirão Corrente,SÃO PAULO,5106
Franca,SÃO PAULO,5094
Ilha Solteira,SÃO PAULO,5180
Nova Canaã Paulista,SÃO PAULO,5218
Marinópolis,SÃO PAULO,5202
Aparecida d'Oeste,SÃO PAULO,5202
São Francisco,SÃO PAULO,5204
Palmeira d'Oeste,SÃO PAULO,5204
Pontalinda,SÃO PAULO,5182
São João das Duas Pontes,SÃO PAULO,5186
Valentim Gentil,SÃO PAULO,5170
Votuporanga,SÃO PAULO,5182
Palestina,SÃO PAULO,5160
Ipuã,SÃO PAULO,5201
Guará,SÃO PAULO,5186
Cristais Paulista,SÃO PAULO,5112
Santana da Ponte Pensa,SÃO PAULO,5200
Jales,SÃO PAULO,5191
Estrela d'Oeste,SÃO PAULO,5189
Fernandópolis,SÃO PAULO,5186
Meridiano,SÃO PAULO,5182
Parisi,SÃO PAULO,5186
Álvares Florence,SÃO PAULO,5194
Américo de Campos,SÃO PAULO,5184
Icém,SÃO PAULO,5160
Guaíra,SÃO PAULO,5219
Ituverava,SÃO PAULO,5184
Jeriquara,SÃO PAULO,5153
Pedregulho,SÃO PAULO,5136
Rubinéia,SÃO PAULO,5192
Santa Fé do Sul,SÃO PAULO,5204
Três Fronteiras,SÃO PAULO,5223
Aspásia,SÃO PAULO,5208
Urânia,SÃO PAULO,5199
Santa Salete,SÃO PAULO,5199
Vitória Brasil,SÃO PAULO,5186
Pedranópolis,SÃO PAULO,5204
Pontes Gestal,SÃO PAULO,5188
Orindiúva,SÃO PAULO,5176
Colômbia,SÃO PAULO,5204
Miguelópolis,SÃO PAULO,5211
Buritizal,SÃO PAULO,5195
Santa Clara d'Oeste,SÃO PAULO,5194
Santa Rita d'Oeste,SÃO PAULO,5217
Dolcinópolis,SÃO PAULO,5193
Paranapuã,SÃO PAULO,5193
Turmalina,SÃO PAULO,5185
Guarani d'Oeste,SÃO PAULO,5200
Macedônia,SÃO PAULO,5223
Cardoso,SÃO PAULO,5213
Aramina,SÃO PAULO,5202
Rifaina,SÃO PAULO,5191
Santa Albertina,SÃO PAULO,5203
Mesópolis,SÃO PAULO,5191
Ouroeste,SÃO PAULO,5198
Indiaporã,SÃO PAULO,5210
Mira Estrela,SÃO PAULO,5222
Riolândia,SÃO PAULO,5178
Paulo de Faria,SÃO PAULO,5170
Igarapava,SÃO PAULO,5155
Populina,SÃO PAULO,5185
Cristinápolis,SERGIPE,5249
Indiaroba,SERGIPE,5319
Tomar do Geru,SERGIPE,5215
Umbaúba,SERGIPE,5272
Santa Luzia do Itanhy,SERGIPE,5347
Itabaianinha,SERGIPE,5249
Arauá,SERGIPE,5275
Estância,SERGIPE,5306
Tobias Barreto,SERGIPE,5183
Pedrinhas,SERGIPE,5247
Riachão do Dantas,SERGIPE,5196
Boquim,SERGIPE,5236
Salgado,SERGIPE,5268
Itaporanga d'Ajuda,SERGIPE,5311
São Cristóvão,SERGIPE,5353
Lagarto,SERGIPE,5213
Nossa Senhora do Socorro,SERGIPE,5409
Aracaju,SERGIPE,5496
Barra dos Coqueiros,SERGIPE,5496
São Domingos,SERGIPE,5242
Areia Branca,SERGIPE,5154
Laranjeiras,SERGIPE,5389
Santo Amaro das Brotas,SERGIPE,5437
Poço Verde,SERGIPE,5225
Simão Dias,SERGIPE,5219
Macambira,SERGIPE,5226
Itabaiana,SERGIPE,5256
Campo do Brito,SERGIPE,5256
Malhador,SERGIPE,5276
Divina Pastora,SERGIPE,5335
Riachuelo,SERGIPE,5335
Rosário do Catete,SERGIPE,5424
Maruim,SERGIPE,5424
General Maynard,SERGIPE,5504
Pirambu,SERGIPE,5531
Pinhão,SERGIPE,5233
Pedra Mole,SERGIPE,5231
Frei Paulo,SERGIPE,5254
Moita Bonita,SERGIPE,5308
Siriri,SERGIPE,5288
Santa Rosa de Lima,SERGIPE,5288
Japaratuba,SERGIPE,5369
Carmópolis,SERGIPE,5369
Ribeirópolis,SERGIPE,5263
Nossa Senhora das Dores,SERGIPE,5273
Capela,SERGIPE,5258
Pacatuba,SERGIPE,5305
Carira,SERGIPE,5285
Nossa Senhora Aparecida,SERGIPE,5274
São Miguel do Aleixo,SERGIPE,5257
Cumbe,SERGIPE,5265
Muribeca,SERGIPE,5205
Ilha das Flores,SERGIPE,5418
Brejo Grande,SERGIPE,5441
Feira Nova,SERGIPE,5256
Aquidabã,SERGIPE,5245
Malhada dos Bois,SERGIPE,5207
Cedro de São João,SERGIPE,5256
São Francisco,SERGIPE,5256
Japoatã,SERGIPE,5375
Santana do São Francisco,SERGIPE,5384
Neópolis,SERGIPE,5338
Nossa Senhora da Glória,SERGIPE,5321
Graccho Cardoso,SERGIPE,5265
Propriá,SERGIPE,5434
Telha,SERGIPE,5434
Itabi,SERGIPE,5306
Nossa Senhora de Lourdes,SERGIPE,5370
Canhoba,SERGIPE,5399
Amparo de São Francisco,SERGIPE,5399
Monte Alegre de Sergipe,SERGIPE,5299
Gararu,SERGIPE,5463
Porto da Folha,SERGIPE,5424
Poço Redondo,SERGIPE,5343
Canindé de São Francisco,SERGIPE,5432
Palmeirópolis,TOCANTINS,5293
Araguaçu,TOCANTINS,5298
Arraias,TOCANTINS,5526
Novo Alegre,TOCANTINS,5569
Talismã,TOCANTINS,5312
Lavandeira,TOCANTINS,5631
Combinado,TOCANTINS,5631
Jaú do Tocantins,TOCANTINS,5369
São Salvador do Tocantins,TOCANTINS,5409
Aurora do Tocantins,TOCANTINS,5614
Paranã,TOCANTINS,5513
Sandolândia,TOCANTINS,5283
Alvorada,TOCANTINS,5324
Taguatinga,TOCANTINS,5566
Conceição do Tocantins,TOCANTINS,5624
Taipas do Tocantins,TOCANTINS,5629
Figueirópolis,TOCANTINS,5284
Ponte Alta do Bom Jesus,TOCANTINS,5526
Sucupira,TOCANTINS,5325
Peixe,TOCANTINS,5364
São Valério da Natividade,TOCANTINS,5388
Cariri do Tocantins,TOCANTINS,5260
Formoso do Araguaia,TOCANTINS,5242
Novo Jardim,TOCANTINS,5499
Gurupi,TOCANTINS,5282
Natividade,TOCANTINS,5469
Chapada da Natividade,TOCANTINS,5453
Almas,TOCANTINS,5535
Porto Alegre do Tocantins,TOCANTINS,5540
Dianópolis,TOCANTINS,5495
Santa Rosa do Tocantins,TOCANTINS,5413
Rio da Conceição,TOCANTINS,5373
Dueré,TOCANTINS,5274
Aliança do Tocantins,TOCANTINS,5283
Ipueiras,TOCANTINS,5323
Crixás do Tocantins,TOCANTINS,5275
Silvanópolis,TOCANTINS,5344
Pindorama do Tocantins,TOCANTINS,5453
Brejinho de Nazaré,TOCANTINS,5284
Santa Rita do Tocantins,TOCANTINS,5233
Lagoa da Confusão,TOCANTINS,5188
Fátima,TOCANTINS,5214
Monte do Carmo,TOCANTINS,5282
Oliveira de Fátima,TOCANTINS,5191
Porto Nacional,TOCANTINS,5259
Ponte Alta do Tocantins,TOCANTINS,5397
Cristalândia,TOCANTINS,5180
Nova Rosalândia,TOCANTINS,5199
Mateiros,TOCANTINS,5427
Pium,TOCANTINS,5176
Pugmil,TOCANTINS,5202
Santa Tereza do Tocantins,TOCANTINS,5343
Lagoa do Tocantins,TOCANTINS,5416
Paraíso do Tocantins,TOCANTINS,5143
Palmas,TOCANTINS,5218
São Félix do Tocantins,TOCANTINS,5469
Chapada de Areia,TOCANTINS,5178
Monte Santo do Tocantins,TOCANTINS,5139
Aparecida do Rio Negro,TOCANTINS,5301
Novo Acordo,TOCANTINS,5383
Marianópolis do Tocantins,TOCANTINS,5118
Divinópolis do Tocantins,TOCANTINS,5139
Barrolândia,TOCANTINS,5140
Lajeado,TOCANTINS,5210
Abreulândia,TOCANTINS,5125
Tocantínia,TOCANTINS,5241
Miracema do Tocantins,TOCANTINS,5241
Lizarda,TOCANTINS,5397
Miranorte,TOCANTINS,5186
Caseara,TOCANTINS,5118
Dois Irmãos do Tocantins,TOCANTINS,5135
Rio dos Bois,TOCANTINS,5156
Rio Sono,TOCANTINS,5308
Fortaleza do Tabocão,TOCANTINS,5142
Bom Jesus do Tocantins,TOCANTINS,5235
Pedro Afonso,TOCANTINS,5235
Tupirama,TOCANTINS,5235
Centenário,TOCANTINS,5281
Araguacema,TOCANTINS,5106
Goianorte,TOCANTINS,5111
Guaraí,TOCANTINS,5088
Santa Maria do Tocantins,TOCANTINS,5234
Colméia,TOCANTINS,5062
Recursolândia,TOCANTINS,5257
Pequizeiro,TOCANTINS,5090
Itaporã do Tocantins,TOCANTINS,5035
Presidente Kennedy,TOCANTINS,5062
Brasilândia do Tocantins,TOCANTINS,5067
Tupiratins,TOCANTINS,5191
Itapiratins,TOCANTINS,5191
Itacajá,TOCANTINS,5198
Couto Magalhães,TOCANTINS,5079
Juarina,TOCANTINS,5001
Colinas do Tocantins,TOCANTINS,5110
Campos Lindos,TOCANTINS,5250
Bernardo Sayão,TOCANTINS,5028
Bandeirantes do Tocantins,TOCANTINS,5003
Palmeirante,TOCANTINS,5154
Arapoema,TOCANTINS,4979
Barra do Ouro,TOCANTINS,5200
Goiatins,TOCANTINS,5225
Nova Olinda,TOCANTINS,5019
Pau D'Arco,TOCANTINS,5021
Filadélfia,TOCANTINS,5178
Santa Fé do Araguaia,TOCANTINS,4991
Aragominas,TOCANTINS,4983
Araguaína,TOCANTINS,5024
Babaçulândia,TOCANTINS,5187
Muricilândia,TOCANTINS,4985
Carmolândia,TOCANTINS,5007
Wanderlândia,TOCANTINS,4990
Piraquê,TOCANTINS,5003
Darcinópolis,TOCANTINS,5074
Araguanã,TOCANTINS,5010
Palmeiras do Tocantins,TOCANTINS,5129
Aguiarnópolis,TOCANTINS,5156
Xambioá,TOCANTINS,5002
Riachinho,TOCANTINS,5001
Ananás,TOCANTINS,4950
Angico,TOCANTINS,5020
Nazaré,TOCANTINS,5076
Santa Terezinha do Tocantins,TOCANTINS,5076
Tocantinópolis,TOCANTINS,5145
Luzinópolis,TOCANTINS,5008
Cachoeirinha,TOCANTINS,5008
São Bento do Tocantins,TOCANTINS,5009
Maurilândia do Tocantins,TOCANTINS,5110
Itaguatins,TOCANTINS,5066
Araguatins,TOCANTINS,5012
Axixá do Tocantins,TOCANTINS,5010
Sítio Novo do Tocantins,TOCANTINS,5019
São Miguel do Tocantins,TOCANTINS,5032
Augustinópolis,TOCANTINS,5038
Esperantina,TOCANTINS,4977
Praia Norte,TOCANTINS,5064
Sampaio,TOCANTINS,5064
São Sebastião do Tocantins,TOCANTINS,5000
Buriti do Tocantins,TOCANTINS,5000
Carrasco Bonito,TOCANTINS,5029
